RoundNum_ByDate,Sample_ID,Site,Rep,Crucible_ID,In-oven ,Out-Oven ,"Empty Heated 
Crucible_Weight",In-oven,Out-oven,"SampleStart 
Crucible_Weight",In-Furnace ,Out-Furnace ,In-oven,Out-oven,"SampleEnd
Crucible_Weight",LOI_g,SOM_Percent,Mean_Blank_LOI-g,Adjusted_LOI,Adjusted_SOM_Percent,Comments
7_Nov30,S_MCH_V2,MC,2,44,30-Nov 830AM,11/30/23 10:30,10.8193,11/30/23 12:00,11/30/23 14:00,13.1152,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.978,0.1372,5.98,-0.00005,0.13715,5.973692234,
8_Dec1,S_MCH_V3,MC,1,70,12/1/23 8:30,12/1/23 11:00,10.9099,12/1/23 11:30,12/1/23 13:30,12.2277,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.1393,0.0884,6.71,-0.0006,0.0878,6.662619517,
8_Dec1,S_MCH_V3,MC,2,85,12/1/23 8:30,12/1/23 11:00,11.028,12/1/23 11:30,12/1/23 13:30,12.4311,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.3397,0.0914,6.51,-0.0006,0.0908,6.471384791,
5_Nov23,S_MCH_V4,MC,2,76,11/23/23 8:30,11/23/23 10:30,11.338,11/23/23 12:00,11/23/23 14:00,12.3352,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.2657,0.0695,6.97,0.00125,0.07075,7.094865624,
5_Nov23,S_MCH_V4,MC,1,9,11/23/23 8:30,11/23/23 10:30,11.5841,11/23/23 12:00,11/23/23 14:00,13.1023,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.997,0.1053,6.94,0.00125,0.10655,7.018179423,
7_Nov30,S_MCH_V5,MC,2,18,30-Nov 830AM,11/30/23 10:30,10.3618,11/30/23 12:00,11/30/23 14:00,12.0383,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.9304,0.1079,6.44,-0.00005,0.10785,6.433045034,
7_Nov30,S_MCH_V5,MC,1,104,30-Nov 830AM,11/30/23 10:30,11.1745,11/30/23 12:00,11/30/23 14:00,12.8862,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.7762,0.11,6.43,-0.00005,0.10995,6.423438687,
4_Nov22,S_MCH_V6,MC,1,83,11/22/23 8:25,11/22/23 10:30,9.4445,11/22/23 12:13,11/22/23 14:13,10.7864,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.6944,0.092,6.86,0.00125,0.09325,6.94910202,
4_Nov22,S_MCH_V6,MC,2,121,11/22/23 8:25,11/22/23 10:30,11.8041,11/22/23 12:13,11/22/23 14:13,13.3539,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.2533,0.1006,6.49,0.00125,0.10185,6.571815718,
9_Dec6,S_MCH_V7,MC,2,92,12/6/23 8:00,12/6/23 10:00,9.0327,12/6/23 11:30,12/6/23 13:30,10.6817,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.5304,0.1513,9.18,0.0002,0.1515,9.187386295,
9_Dec6,S_MCH_V7,MC,1,24,12/6/23 8:00,12/6/23 10:00,9.6965,12/6/23 11:30,12/6/23 13:30,11.2528,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,11.1576,0.0952,6.12,0.0002,0.0954,6.129923537,
5_Nov23,S_MCH_V8,MC,1,22,11/23/23 8:30,11/23/23 10:30,11.2116,11/23/23 12:00,11/23/23 14:00,12.8289,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.7258,0.1031,6.37,0.00125,0.10435,6.452111544,
5_Nov23,S_MCH_V8,MC,2,108,11/23/23 8:30,11/23/23 10:30,10.7375,11/23/23 12:00,11/23/23 14:00,12.3481,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.2472,0.1009,6.26,0.00125,0.10215,6.342356886,
7_Nov30,S_MCN_H1,UP,1,29,30-Nov 830AM,11/30/23 10:30,11.6374,11/30/23 12:00,11/30/23 14:00,13.5957,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.4676,0.1281,6.54,-0.00005,0.12805,6.538834704,
7_Nov30,S_MCN_H1,UP,2,99,30-Nov 830AM,11/30/23 10:30,11.2314,11/30/23 12:00,11/30/23 14:00,13.4318,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.2909,0.1409,6.4,-0.00005,0.14085,6.401108889,
6_Nov29,S_MCN_H2,UP,1,100,11/29/23 8:00,11/29/23 10:00,10.6904,11/29/23 11:30,11/29/23 1:30,12.1724,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.0797,0.0927,6.26,0.00045,0.09315,6.285425101,
6_Nov29,S_MCN_H2,UP,2,61,11/29/23 8:00,11/29/23 10:00,11.2335,11/29/23 11:30,11/29/23 1:30,12.3383,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.2698,0.0685,6.2,0.00045,0.06895,6.240948588,
11_Dec15,S_MCN_H3,UP,2,22,12/15/23 5:45,12/15/23 7:45,11.2135,12/15/23 8:50,12/15/23 10:50,16.4852,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,16.1645,0.3207,6.08,0.0001,0.3208,6.08532352,
11_Dec15,S_MCN_H3,UP,1,47,12/15/23 5:45,12/15/23 7:45,10.6238,12/15/23 8:50,12/15/23 10:50,12.74,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.615,0.125,5.91,0.0001,0.1251,5.911539552,
11_Dec15,S_MCN_H4,UP,1,10,12/15/23 5:45,12/15/23 7:45,11.7189,12/15/23 8:50,12/15/23 10:50,14.1045,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.9566,0.1479,6.2,0.0001,0.148,6.203890007,
11_Dec15,S_MCN_H4,UP,2,95,12/15/23 5:45,12/15/23 7:45,9.2122,12/15/23 8:50,12/15/23 10:50,11.5592,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,11.4162,0.143,6.09,0.0001,0.1431,6.097145292,
4_Nov22,S_MCN_H5,UP,2,116,11/22/23 8:25,11/22/23 10:30,9.5026,11/22/23 12:13,11/22/23 14:13,11.5365,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.4085,0.128,6.29,0.00125,0.12925,6.354786371,
4_Nov22,S_MCN_H5,UP,1,111,11/22/23 8:25,11/22/23 10:30,9.7667,11/22/23 12:13,11/22/23 14:13,11.1472,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.0611,0.0861,6.24,0.00125,0.08735,6.327417602,
5_Nov23,S_MCN_H6,UP,1,57,11/23/23 8:30,11/23/23 10:30,10.6006,11/23/23 12:00,11/23/23 14:00,12.2805,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.168,0.1125,6.7,0.00125,0.11375,6.771236383,
5_Nov23,S_MCN_H6,UP,2,88,11/23/23 8:30,11/23/23 10:30,10.9423,11/23/23 12:00,11/23/23 14:00,12.6875,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.587,0.1005,5.76,0.00125,0.10175,5.830277332,
8_Dec1,S_MCN_H7,UP,2,109,12/1/23 8:30,12/1/23 11:00,12.5965,12/1/23 11:30,12/1/23 13:30,14.4307,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,14.3194,0.1113,6.07,-0.0006,0.1107,6.035328754,
8_Dec1,S_MCN_H7,UP,1,17,12/1/23 8:30,12/1/23 11:00,12.0623,12/1/23 11:30,12/1/23 13:30,14.5677,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,14.4168,0.1509,6.02,-0.0006,0.1503,5.999042069,
8_Dec1,S_MCN_H8,UP,1,117,12/1/23 8:30,12/1/23 11:00,10.4223,12/1/23 11:30,12/1/23 13:30,12.3655,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.2471,0.1184,6.09,-0.0006,0.1178,6.0621655,
8_Dec1,S_MCN_H8,UP,2,110,12/1/23 8:30,12/1/23 11:00,9.0773,12/1/23 11:30,12/1/23 13:30,12.1698,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.9841,0.1857,6,-0.0006,0.1851,5.985448666,
9_Dec6,S_MCN_P1,UP,1,9,12/6/23 8:00,12/6/23 10:00,11.5851,12/6/23 11:30,12/6/23 13:30,12.9957,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.9068,0.0889,6.3,0.0002,0.0891,6.31646108,
9_Dec6,S_MCN_P1,UP,2,37,12/6/23 8:00,12/6/23 10:00,8.1617,12/6/23 11:30,12/6/23 13:30,10.8915,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.7198,0.1717,6.29,0.0002,0.1719,6.297164627,
9_Dec6,S_MCN_P2,UP,1,107,12/6/23 8:00,12/6/23 10:00,9.8374,12/6/23 11:30,12/6/23 13:30,12.1914,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.0401,0.1513,6.43,0.0002,0.1515,6.435853866,
9_Dec6,S_MCN_P2,UP,2,32,12/6/23 8:00,12/6/23 10:00,11.7788,12/6/23 11:30,12/6/23 13:30,13.6225,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.5059,0.1166,6.32,0.0002,0.1168,6.335087053,
6_Nov29,S_MCN_P3,UP,2,115,11/29/23 8:00,11/29/23 10:00,11.2568,11/29/23 11:30,11/29/23 1:30,12.8287,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.743,0.0857,5.45,0.00045,0.08615,5.480628539,
6_Nov29,S_MCN_P3,UP,1,45,11/29/23 8:00,11/29/23 10:00,9.2275,11/29/23 11:30,11/29/23 1:30,10.5319,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.4627,0.0692,5.31,0.00045,0.06965,5.339619749,
7_Nov30,S_MCN_P4,UP,1,94,30-Nov 830AM,11/30/23 10:30,9.4294,11/30/23 12:00,11/30/23 14:00,11.9268,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.7883,0.1385,5.55,-0.00005,0.13845,5.543765516,
7_Nov30,S_MCN_P4,UP,2,32,30-Nov 830AM,11/30/23 10:30,11.7616,11/30/23 12:00,11/30/23 14:00,14.3067,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,14.169,0.1377,5.41,-0.00005,0.13765,5.408431889,
8_Dec1,S_MCN_P5,UP,1,79,12/1/23 8:30,12/1/23 11:00,9.1367,12/1/23 11:30,12/1/23 13:30,10.3789,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,10.3019,0.077,6.2,-0.0006,0.0764,6.150378361,
8_Dec1,S_MCN_P5,UP,2,119,12/1/23 8:30,12/1/23 11:00,10.0968,12/1/23 11:30,12/1/23 13:30,11.9006,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.7957,0.1049,5.82,-0.0006,0.1043,5.782237499,
5_Nov23,S_MCN_P6,UP,1,50,11/23/23 8:30,11/23/23 10:30,9.126,11/23/23 12:00,11/23/23 14:00,10.686,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,10.5924,0.0936,6,0.00125,0.09485,6.080128205,
5_Nov23,S_MCN_P6,UP,2,40,11/23/23 8:30,11/23/23 10:30,10.3958,11/23/23 12:00,11/23/23 14:00,12.0066,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.9118,0.0948,5.89,0.00125,0.09605,5.96287559,
7_Nov30,S_MCN_P7,UP,1,27,30-Nov 830AM,11/30/23 10:30,9.7472,11/30/23 12:00,11/30/23 14:00,11.6217,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.5178,0.1039,5.54,-0.00005,0.10385,5.540144038,
7_Nov30,S_MCN_P7,UP,2,26,30-Nov 830AM,11/30/23 10:30,9.3455,11/30/23 12:00,11/30/23 14:00,11.0746,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,10.9803,0.0943,5.45,-0.00005,0.09425,5.450812561,
6_Nov29,S_MCN_P8,UP,1,109,11/29/23 8:00,11/29/23 10:00,12.5962,11/29/23 11:30,11/29/23 1:30,14.2062,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,14.1153,0.0909,5.65,0.00045,0.09135,5.673913043,
6_Nov29,S_MCN_P8,UP,2,52,11/29/23 8:00,11/29/23 10:00,11.3901,11/29/23 11:30,11/29/23 1:30,13.0021,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.9143,0.0878,5.45,0.00045,0.08825,5.474565757,
8_Dec1,S_MCS_H1,YF,2,122,12/1/23 8:30,12/1/23 11:00,9.2291,12/1/23 11:30,12/1/23 13:30,11.2204,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.1094,0.111,5.57,-0.0006,0.1104,5.544116909,
8_Dec1,S_MCS_H1,YF,1,47,12/1/23 8:30,12/1/23 11:00,10.623,12/1/23 11:30,12/1/23 13:30,11.9803,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.9049,0.0754,5.56,-0.0006,0.0748,5.510940838,
8_Dec1,S_MCS_H2,YF,2,124,12/1/23 8:30,12/1/23 11:00,10.0066,12/1/23 11:30,12/1/23 13:30,11.7932,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.6763,0.1169,6.54,-0.0006,0.1163,6.509571253,
8_Dec1,S_MCS_H2,YF,1,71,12/1/23 8:30,12/1/23 11:00,9.5052,12/1/23 11:30,12/1/23 13:30,11.5437,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.4151,0.1286,6.31,-0.0006,0.128,6.279126809,
6_Nov29,S_MCS_H3,YF,2,71,11/29/23 8:00,11/29/23 10:00,9.5061,11/29/23 11:30,11/29/23 1:30,12.1129,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.9766,0.1363,5.23,0.00045,0.13675,5.245895351,
6_Nov29,S_MCS_H3,YF,1,80,11/29/23 8:00,11/29/23 10:00,8.7967,11/29/23 11:30,11/29/23 1:30,10.5731,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.4814,0.0917,5.16,0.00045,0.09215,5.18745778,
6_Nov29,S_MCS_H4,YF,1,17,11/29/23 8:00,11/29/23 10:00,12.0633,11/29/23 11:30,11/29/23 1:30,14.8147,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,14.6672,0.1475,5.36,0.00045,0.14795,5.377262485,
6_Nov29,S_MCS_H4,YF,2,101,11/29/23 8:00,11/29/23 10:00,11.3553,11/29/23 11:30,11/29/23 1:30,13.2611,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.1641,0.097,5.09,0.00045,0.09745,5.113338231,
11_Dec15,S_MCS_H5,YF,2,126,12/15/23 5:45,12/15/23 7:45,12.1133,12/15/23 8:50,12/15/23 10:50,15.5582,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,15.3303,0.2279,6.62,0.0001,0.228,6.618479491,
11_Dec15,S_MCS_H5,YF,1,55,12/15/23 5:45,12/15/23 7:45,13.0157,12/15/23 8:50,12/15/23 10:50,16.3785,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,16.1598,0.2187,6.5,0.0001,0.2188,6.506482693,
11_Dec15,S_MCS_H6,YF,2,64,12/15/23 5:45,12/15/23 7:45,11.6176,12/15/23 8:50,12/15/23 10:50,15.5411,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,15.3705,0.1706,4.35,0.0001,0.1707,4.350707277,
11_Dec15,S_MCS_H6,YF,1,115,12/15/23 5:45,12/15/23 7:45,11.2566,12/15/23 8:50,12/15/23 10:50,15.3477,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,15.177,0.1707,4.17,0.0001,0.1708,4.174916282,
5_Nov23,S_MCS_H7,YF,2,21,11/23/23 8:30,11/23/23 10:30,8.7185,11/23/23 12:00,11/23/23 14:00,11.5525,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.3657,0.1868,6.59,0.00125,0.18805,6.63549753,
5_Nov23,S_MCS_H7,YF,1,6,11/23/23 8:30,11/23/23 10:30,9.7267,11/23/23 12:00,11/23/23 14:00,13.3454,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,13.1128,0.2326,6.43,0.00125,0.23385,6.462265454,
6_Nov29,S_MCS_H8,YF,1,86,11/29/23 8:00,11/29/23 10:00,10.1062,11/29/23 11:30,11/29/23 1:30,11.947,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.8391,0.1079,5.86,0.00045,0.10835,5.886027814,
6_Nov29,S_MCS_H8,YF,2,78,11/29/23 8:00,11/29/23 10:00,10.901,11/29/23 11:30,11/29/23 1:30,12.1906,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.1285,0.0621,4.82,0.00045,0.06255,4.850341191,
7_Nov30,S_MCS_P1,YF,2,19,30-Nov 830AM,11/30/23 10:30,8.8157,11/30/23 12:00,11/30/23 14:00,10.8634,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,10.7275,0.1359,6.64,-0.00005,0.13585,6.634272599,
7_Nov30,S_MCS_P1,YF,1,54,30-Nov 830AM,11/30/23 10:30,10.7557,11/30/23 12:00,11/30/23 14:00,12.9623,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.8244,0.1379,6.25,-0.00005,0.13785,6.247167588,
4_Nov22,S_MCS_P2,YF,1,79,11/22/23 8:25,11/22/23 10:30,9.1352,11/22/23 12:13,11/22/23 14:13,10.6348,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.5696,0.0652,4.35,0.00125,0.06645,4.431181648,
4_Nov22,S_MCS_P2,YF,2,128,11/22/23 8:25,11/22/23 10:30,10.9328,11/22/23 12:13,11/22/23 14:13,12.6339,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.5603,0.0736,4.33,0.00125,0.07485,4.400094057,
11_Dec15,S_MCS_P3,YF,1,96,12/15/23 5:45,12/15/23 7:45,12.2874,12/15/23 8:50,12/15/23 10:50,15.4257,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,15.2489,0.1768,5.63,0.0001,0.1769,5.636809738,
11_Dec15,S_MCS_P3,YF,2,73,12/15/23 5:45,12/15/23 7:45,10.1636,12/15/23 8:50,12/15/23 10:50,13.3797,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.1988,0.1809,5.62,0.0001,0.181,5.627934455,
9_Dec6,S_MCS_P4,YF,1,16,12/6/23 8:00,12/6/23 10:00,12.19,12/6/23 11:30,12/6/23 13:30,14.5746,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,14.446,0.1286,5.39,0.0002,0.1288,5.40132517,
9_Dec6,S_MCS_P4,YF,2,33,12/6/23 8:00,12/6/23 10:00,9.1555,12/6/23 11:30,12/6/23 13:30,10.7088,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.6276,0.0812,5.23,0.0002,0.0814,5.240455804,
4_Nov22,S_MCS_P5,YF,1,122,11/22/23 8:25,11/22/23 10:30,9.2303,11/22/23 12:13,11/22/23 14:13,10.7488,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.6551,0.0937,6.17,0.00125,0.09495,6.252881133,
4_Nov22,S_MCS_P5,YF,2,55,11/22/23 8:25,11/22/23 10:30,13.0167,11/22/23 12:13,11/22/23 14:13,14.8401,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,14.7297,0.1104,6.05,0.00125,0.11165,6.123176483,
11_Dec15,S_MCS_P6,YF,2,63,12/15/23 5:45,12/15/23 7:45,10.591,12/15/23 8:50,12/15/23 10:50,15.1167,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,14.874,0.2427,5.36,0.0001,0.2428,5.364915925,
11_Dec15,S_MCS_P6,YF,1,12,12/15/23 5:45,12/15/23 7:45,9.3615,12/15/23 8:50,12/15/23 10:50,13.235,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.0305,0.2045,5.28,0.0001,0.2046,5.282044662,
6_Nov29,S_MCS_P7,YF,1,73,11/29/23 8:00,11/29/23 10:00,10.164,11/29/23 11:30,11/29/23 1:30,11.2162,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.1353,0.0809,7.69,0.00045,0.08135,7.731419882,
6_Nov29,S_MCS_P7,YF,2,120,11/29/23 8:00,11/29/23 10:00,10.104,11/29/23 11:30,11/29/23 1:30,11.3367,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.2469,0.0898,7.28,0.00045,0.09025,7.321327168,
9_Dec6,S_MCS_P8,YF,2,114,12/6/23 8:00,12/6/23 10:00,10.2908,12/6/23 11:30,12/6/23 13:30,12.617,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.4178,0.1992,8.56,0.0002,0.1994,8.571919869,
9_Dec6,S_MCS_P8,YF,1,21,12/6/23 8:00,12/6/23 10:00,8.721,12/6/23 11:30,12/6/23 13:30,10.5814,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.4424,0.139,7.47,0.0002,0.1392,7.482261879,
6_Nov29,S_SCH_H1,SC,2,74,11/29/23 8:00,11/29/23 10:00,9.6444,11/29/23 11:30,11/29/23 1:30,10.4949,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.4229,0.072,8.47,0.00045,0.07245,8.518518519,
6_Nov29,S_SCH_H1,SC,1,121,11/29/23 8:00,11/29/23 10:00,11.8032,11/29/23 11:30,11/29/23 1:30,13.0443,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.9466,0.0977,7.87,0.00045,0.09815,7.908307147,
10_Dec14,S_SCH_H2,SC,1,89,12/14/23 7:30,12/14/23 9:40,9.4184,12/14/23 10:50,12/14/23 13:00,11.2275,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.0563,0.1712,9.46,-0.0003,0.1709,9.446686198,
10_Dec14,S_SCH_H2,SC,2,23,12/14/23 7:30,12/14/23 9:40,9.1824,12/14/23 10:50,12/14/23 13:00,11.0342,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,10.8638,0.1704,9.2,-0.0003,0.1701,9.185657198,
10_Dec14,S_SCH_H3,SC,1,29,12/14/23 7:30,12/14/23 9:40,11.6381,12/14/23 10:50,12/14/23 13:00,13.6392,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.4846,0.1546,7.73,-0.0003,0.1543,7.710759083,
10_Dec14,S_SCH_H3,SC,2,40,12/14/23 7:30,12/14/23 9:40,10.3955,12/14/23 10:50,12/14/23 13:00,12.8569,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.6695,0.1874,7.61,-0.0003,0.1871,7.601365077,
6_Nov29,S_SCH_H4,SC,1,64,11/29/23 8:00,11/29/23 10:00,11.6174,11/29/23 11:30,11/29/23 1:30,13.0313,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.9124,0.1189,8.41,0.00045,0.11935,8.441191032,
6_Nov29,S_SCH_H4,SC,2,96,11/29/23 8:00,11/29/23 10:00,12.2874,11/29/23 11:30,11/29/23 1:30,14.398,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,14.2204,0.1776,8.41,0.00045,0.17805,8.435989766,
8_Dec1,S_SCH_H5,SC,1,118,12/1/23 8:30,12/1/23 11:00,9.4206,12/1/23 11:30,12/1/23 13:30,11.3133,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.1509,0.1624,8.58,-0.0006,0.1618,8.548634226,
8_Dec1,S_SCH_H5,SC,2,87,12/1/23 8:30,12/1/23 11:00,9.7911,12/1/23 11:30,12/1/23 13:30,12.3797,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.1635,0.2162,8.35,-0.0006,0.2156,8.328826393,
9_Dec6,S_SCH_H6,SC,1,34,12/6/23 8:00,12/6/23 10:00,11.7192,12/6/23 11:30,12/6/23 13:30,13.9645,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.7414,0.2231,9.94,0.0002,0.2233,9.945218902,
9_Dec6,S_SCH_H6,SC,2,53,12/6/23 8:00,12/6/23 10:00,10.5904,12/6/23 11:30,12/6/23 13:30,13.3552,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.0918,0.2634,9.53,0.0002,0.2636,9.534143519,
10_Dec14,S_SCH_H7,SC,1,14,12/14/23 7:30,12/14/23 9:40,13.1483,12/14/23 10:50,12/14/23 13:00,14.6257,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,14.5059,0.1198,8.11,-0.0003,0.1195,8.088533911,
10_Dec14,S_SCH_H7,SC,2,8,12/14/23 7:30,12/14/23 9:40,10.7196,12/14/23 10:50,12/14/23 13:00,12.5224,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.3792,0.1432,7.94,-0.0003,0.1429,7.926558686,
6_Nov29,S_SCH_H8,SC,2,31,11/29/23 8:00,11/29/23 10:00,9.5392,11/29/23 11:30,11/29/23 1:30,11.4625,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.2877,0.1748,9.09,0.00045,0.17525,9.111943015,
6_Nov29,S_SCH_H8,SC,1,112,11/29/23 8:00,11/29/23 10:00,11.336,11/29/23 11:30,11/29/23 1:30,13.3057,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.1336,0.1721,8.74,0.00045,0.17255,8.760217292,
9_Dec6,S_SCH_P1,SC,2,19,12/6/23 8:00,12/6/23 10:00,8.8143,12/6/23 11:30,12/6/23 13:30,10.9653,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.7773,0.188,8.74,0.0002,0.1882,8.749418875,
9_Dec6,S_SCH_P1,SC,1,12,12/6/23 8:00,12/6/23 10:00,9.3606,12/6/23 11:30,12/6/23 13:30,11.379,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,11.2079,0.1711,8.48,0.0002,0.1713,8.486920333,
